MainVertexSeq,VertexID,X,Y,Z,VertexDepth,MeshScalar
123,10917,18.944,40.6359,20.2361,1,124.167
123,11221,17.344,40.3154,20.9219,1,120.833
123,11223,18.135,40.3506,21.0703,1,123
123,11256,18.8713,40.4542,20.9788,1,118.333
123,11219,16.4294,40.2553,20.8559,2,118
123,11218,16.1346,39.9716,21.6086,1,117
123,11217,15.5157,40.2026,20.7921,1,116
123,11220,17.1402,40.049,21.6875,1,120.667
124,10999,32.0244,1.85776,21.3041,0,103.286
124,10999,32.0244,1.85776,21.3041,3,103.286
124,10631,32.2209,1.61184,20.4781,2,103.833
124,10313,32.3996,1.37871,19.6713,1,105.333
124,10312,31.4122,1.40064,19.653,1,107.667
124,10630,31.2017,1.63723,20.4612,1,106.5
124,10632,33.2327,1.57335,20.4845,1,101.5
124,11000,33.077,1.7951,21.2499,1,101
124,10998,30.9146,1.86816,21.228,2,105.667
124,10629,30.1556,1.64241,20.439,1,109
124,10997,29.867,1.87156,21.2458,1,109
124,11321,30.6304,2.09876,22.024,1,107.167
124,11322,31.5605,2.08622,22.0283,1,104.5
124,11323,32.357,2.08682,22.1394,2,103.6
124,11324,33.0536,2.0096,22.0025,1,102.333
124,11340,32.3114,2.28559,22.8692,1,105.833
124,11648,33.0068,2.21425,22.7266,1,104.6
125,11218,16.1346,39.9716,21.6086,0,117
125,11218,16.1346,39.9716,21.6086,3,117
125,11217,15.5157,40.2026,20.7921,2,116
125,11216,15.0271,39.924,21.478,1,115.857
125,10860,14.7234,40.1916,20.6626,1,118.4
125,11219,16.4294,40.2553,20.8559,1,118
125,10913,14.8044,40.4324,19.9611,1,116.667
125,10914,15.7248,40.4665,20.0243,1,116.667
125,11220,17.1402,40.049,21.6875,2,120.667
125,11221,17.344,40.3154,20.9219,1,120.833
125,11222,18.0489,40.122,21.7861,1,124.167
125,11565,16.9764,39.777,22.4084,1,114.5
125,11566,18.0286,39.8719,22.5348,1,118.833
125,11564,15.85,39.6732,22.3397,2,112.143
125,11563,14.734,39.6257,22.2239,1,112.667
125,11891,15.3215,39.3712,22.9888,1,112.167
125,11893,16.115,39.39,23.1297,1,112.8
125,11926,16.8655,39.5092,23.0736,1,111.5
126,11219,16.4294,40.2553,20.8559,0,118
126,11219,16.4294,40.2553,20.8559,3,118
126,11218,16.1346,39.9716,21.6086,2,117
126,11217,15.5157,40.2026,20.7921,1,116
126,11216,15.0271,39.924,21.478,1,115.857
126,11220,17.1402,40.049,21.6875,1,120.667
126,11564,15.85,39.6732,22.3397,1,112.143
126,11565,16.9764,39.777,22.4084,1,114.5
126,11221,17.344,40.3154,20.9219,2,120.833
126,11222,18.0489,40.122,21.7861,1,124.167
126,11223,18.135,40.3506,21.0703,1,123
126,10915,16.7205,40.51,20.0934,1,119.167
126,10916,17.834,40.5541,20.2253,1,121.857
126,10914,15.7248,40.4665,20.0243,2,116.667
126,10532,14.8596,40.6595,19.2214,1,122.833
126,10533,15.9041,40.6913,19.2657,1,123.667
126,10913,14.8044,40.4324,19.9611,1,116.667
127,11321,30.6304,2.09876,22.024,0,107.167
127,11321,30.6304,2.09876,22.024,3,107.167
127,10998,30.9146,1.86816,21.228,2,105.667
127,10630,31.2017,1.63723,20.4612,1,106.5
127,10629,30.1556,1.64241,20.439,1,109
127,10997,29.867,1.87156,21.2458,1,109
127,10999,32.0244,1.85776,21.3041,1,103.286
127,11322,31.5605,2.08622,22.0283,1,104.5
127,11320,29.6798,2.09807,22.0895,2,110.833
127,10996,28.7948,1.85624,21.3432,1,112
127,11318,28.8439,2.08169,22.1955,1,113.6
127,11337,29.4233,2.30837,23.0027,1,112
127,11338,30.4389,2.31042,22.8572,1,109.667
127,11339,31.4025,2.30392,22.8333,2,106.833
127,11340,32.3114,2.28559,22.8692,1,105.833
127,11660,31.3115,2.48777,23.6426,1,107.167
127,11661,32.3042,2.4669,23.6419,1,106.5
128,11322,31.5605,2.08622,22.0283,0,104.5
128,11322,31.5605,2.08622,22.0283,3,104.5
128,10999,32.0244,1.85776,21.3041,2,103.286
128,10631,32.2209,1.61184,20.4781,1,103.833
128,10630,31.2017,1.63723,20.4612,1,106.5
128,10998,30.9146,1.86816,21.228,1,105.667
128,11000,33.077,1.7951,21.2499,1,101
128,11323,32.357,2.08682,22.1394,1,103.6
128,11324,33.0536,2.0096,22.0025,1,102.333
128,11321,30.6304,2.09876,22.024,2,107.167
128,10997,29.867,1.87156,21.2458,1,109
128,11320,29.6798,2.09807,22.0895,1,110.833
128,11338,30.4389,2.31042,22.8572,1,109.667
128,11339,31.4025,2.30392,22.8333,1,106.833
128,11340,32.3114,2.28559,22.8692,2,105.833
128,11661,32.3042,2.4669,23.6419,1,106.5
128,11648,33.0068,2.21425,22.7266,1,104.6
128,11662,33.3478,2.40672,23.5751,1,90.4286
129,11337,29.4233,2.30837,23.0027,0,112
129,11337,29.4233,2.30837,23.0027,3,112
129,11318,28.8439,2.08169,22.1955,2,113.6
129,11319,28.4577,2.19259,22.7835,1,113.6
129,11317,27.8671,1.95231,22.021,1,114.857
129,10996,28.7948,1.85624,21.3432,1,112
129,11320,29.6798,2.09807,22.0895,1,110.833
129,11338,30.4389,2.31042,22.8572,2,109.667
129,11321,30.6304,2.09876,22.024,1,107.167
129,11339,31.4025,2.30392,22.8333,1,106.833
129,11659,30.3667,2.49117,23.6886,1,108.5
129,11660,31.3115,2.48777,23.6426,1,107.167
129,11657,28.5279,2.38933,23.6568,2,112.714
129,11656,27.4299,2.3495,23.959,1,117.286
129,11647,27.6442,2.15398,22.9833,1,114.667
129,11658,29.5301,2.49405,23.8387,1,110.6
129,12002,28.3359,2.56831,24.5614,1,113.5
129,12003,29.2751,2.61598,24.5289,1,110
130,11338,30.4389,2.31042,22.8572,0,109.667
130,11338,30.4389,2.31042,22.8572,3,109.667
130,11337,29.4233,2.30837,23.0027,2,112
130,11318,28.8439,2.08169,22.1955,1,113.6
130,11319,28.4577,2.19259,22.7835,1,113.6
130,11320,29.6798,2.09807,22.0895,1,110.833
130,11657,28.5279,2.38933,23.6568,1,112.714
130,11658,29.5301,2.49405,23.8387,1,110.6
130,11659,30.3667,2.49117,23.6886,1,108.5
130,11321,30.6304,2.09876,22.024,2,107.167
130,10998,30.9146,1.86816,21.228,1,105.667
